,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_smote_on_disbalanced,f1_test_smote_on_population
763,Neural Net,credit,400,0.2,0.3333333333333333,0.019888991674375578,0.09302325581395349,0.06451612903225806
764,AdaBoost,credit,400,0.2,0.36363636363636365,0.5192243396857238,0.5765765765765766,0.6574915606336017
765,Naive Bayes,credit,400,0.2,0.19047619047619047,0.6850456519812074,0.29213483146067415,0.657329755115733
766,QDA,credit,400,0.2,0.1951219512195122,0.6780215550423403,0.311284046692607,0.6462889767237593
767,XGB,credit,400,0.2,0.4,0.48345968297725705,0.9873417721518988,0.5745742806811509
768,Nearest Neighbors,credit,400,0.4,0.26666666666666666,0.27631814119749776,0.6888888888888889,0.48324096067564
769,Decision Tree,credit,400,0.4,0.5161290322580645,0.5184696569920845,0.7553191489361702,0.6601307189542484
770,Random Forest,credit,400,0.4,0.38461538461538464,0.46303846835667434,0.7675675675675676,0.7253279001655418
771,Neural Net,credit,400,0.4,0.0,0.023475258918296892,0.45584045584045585,0.6690339762731015
772,AdaBoost,credit,400,0.4,0.5,0.5942999532783055,0.73224043715847,0.7019678922837908
773,Naive Bayes,credit,400,0.4,0.5806451612903226,0.5519317611640743,0.5942028985507246,0.6297268096928539
774,QDA,credit,400,0.4,0.625,0.5785285041416274,0.624113475177305,0.6355453852021358
775,XGB,credit,400,0.4,0.6285714285714286,0.6072627403112603,1.0,0.6616175277251826
776,Nearest Neighbors,credit,400,0.6,0.43478260869565216,0.4336358479863868,0.7244094488188977,0.49196914126723157
777,Decision Tree,credit,400,0.6,0.6190476190476191,0.5779706674648308,0.7605633802816901,0.7220046985121378
778,Random Forest,credit,400,0.6,0.7,0.6237473428484664,0.8132780082987552,0.7285534591194969
779,Neural Net,credit,400,0.6,0.5316455696202531,0.6592704656244747,0.5369649805447471,0.5699588477366255
780,AdaBoost,credit,400,0.6,0.6341463414634146,0.669220945083014,0.7315175097276264,0.7201666258270032
781,Naive Bayes,credit,400,0.6,0.5945945945945946,0.4629762760603882,0.5202312138728323,0.4950808151791989
782,QDA,credit,400,0.6,0.5789473684210527,0.5561461794019934,0.6185567010309279,0.6308166409861325
783,XGB,credit,400,0.6,0.6956521739130435,0.6798472866103081,1.0,0.7027228646027601
784,Nearest Neighbors,credit,400,0.8,0.3793103448275862,0.5334117647058824,0.7736389684813754,0.5582191780821918
785,Decision Tree,credit,400,0.8,0.5833333333333334,0.6860226104830421,0.7866666666666666,0.7015523284927391
786,Random Forest,credit,400,0.8,0.6792452830188679,0.721048612878595,0.8102893890675241,0.7203336282067484
787,Neural Net,credit,400,0.8,0.14285714285714285,0.1358755204909051,0.622568093385214,0.6686533505154639
788,AdaBoost,credit,400,0.8,0.7169811320754716,0.7383212128682362,0.7515527950310559,0.746117732033225
789,Naive Bayes,credit,400,0.8,0.6666666666666666,0.6315155167219042,0.6039215686274509,0.6329227996395314
790,QDA,credit,400,0.8,0.6511627906976745,0.6324786324786325,0.6171875,0.6257909008737571
791,XGB,credit,400,0.8,0.6538461538461539,0.726083199604987,1.0,0.7174314183786443
792,Nearest Neighbors,credit,400,1.0,0.4864864864864865,0.5099251158920718,0.7635467980295566,0.5221198156682028
793,Decision Tree,credit,400,1.0,0.6197183098591549,0.6571632216678546,0.7872860635696821,0.6972520344380233
794,Random Forest,credit,400,1.0,0.717948717948718,0.7227470002552974,0.7802197802197802,0.7121913580246914
795,Neural Net,credit,400,1.0,0.09302325581395349,0.11081909767849321,0.23387096774193547,0.2317283713792442
796,AdaBoost,credit,400,1.0,0.7012987012987013,0.7260952380952381,0.7591623036649214,0.7385579937304075
797,Naive Bayes,credit,400,1.0,0.38461538461538464,0.5516896953554187,0.4230769230769231,0.4666548105993242
798,QDA,credit,400,1.0,0.5625,0.6537023186237846,0.5379310344827586,0.5888960205391528
799,XGB,credit,400,1.0,0.7435897435897436,0.7327803822574829,1.0,0.72970670561032
800,Nearest Neighbors,credit,500,0.2,0.0,0.1802850833166031,0.631578947368421,0.48105263157894734
801,Decision Tree,credit,500,0.2,0.23529411764705882,0.558679706601467,0.6533333333333333,0.6702956822961772
802,Random Forest,credit,500,0.2,0.0,0.322795994502258,0.6666666666666666,0.6906147229951936
803,Neural Net,credit,500,0.2,0.0,0.021256931608133085,0.0,0.04514777751919944
804,AdaBoost,credit,500,0.2,0.3076923076923077,0.47682344921608727,0.5342465753424658,0.6904231625835189
805,Naive Bayes,credit,500,0.2,0.2962962962962963,0.6748488403573685,0.31543624161073824,0.658827721361126
806,QDA,credit,500,0.2,0.32,0.6926009187762682,0.37065637065637064,0.6705325215038175
807,XGB,credit,500,0.2,0.35294117647058826,0.4955896765762823,1.0,0.6017951275110415
808,Nearest Neighbors,credit,500,0.4,0.22857142857142856,0.3373022345457511,0.6751054852320675,0.5252100840336135
809,Decision Tree,credit,500,0.4,0.3888888888888889,0.4799743671900032,0.75,0.6894586894586895
810,Random Forest,credit,500,0.4,0.36363636363636365,0.43927741012341265,0.7837837837837838,0.7112027158098934
811,Neural Net,credit,500,0.4,0.25,0.25767309064953603,0.0392156862745098,0.03891591382904795
812,AdaBoost,credit,500,0.4,0.6046511627906976,0.6560904952407228,0.6367713004484304,0.7091923356779044
813,Naive Bayes,credit,500,0.4,0.4444444444444444,0.6207001987463691,0.5443786982248521,0.65625
814,QDA,credit,500,0.4,0.4444444444444444,0.6172650878533231,0.5698324022346368,0.6678019015183766
815,XGB,credit,500,0.4,0.5641025641025641,0.6071996530287697,1.0,0.6566501175855761
816,Nearest Neighbors,credit,500,0.6,0.375,0.45654627539503384,0.7388535031847133,0.5122691626612699
817,Decision Tree,credit,500,0.6,0.4528301886792453,0.7022188603126576,0.7721518987341772,0.6821914450300282
818,Random Forest,credit,500,0.6,0.5714285714285714,0.6621043627031651,0.780327868852459,0.7286499694563225
819,Neural Net,credit,500,0.6,0.17391304347826086,0.04506783168544493,0.18181818181818182,0.2428188433550364
820,AdaBoost,credit,500,0.6,0.4782608695652174,0.7003196590303676,0.6984126984126984,0.7280183331323121
821,Naive Bayes,credit,500,0.6,0.5161290322580645,0.5041753653444676,0.44554455445544555,0.4765445211541866
822,QDA,credit,500,0.6,0.6060606060606061,0.6218851570964247,0.6068376068376068,0.5994037345049428
823,XGB,credit,500,0.6,0.5217391304347826,0.6919431279620853,1.0,0.7094786145692099
824,Nearest Neighbors,credit,500,0.8,0.40963855421686746,0.4793190583854236,0.717948717948718,0.4964448958862367
825,Decision Tree,credit,500,0.8,0.547945205479452,0.6798366916897142,0.7789473684210526,0.6725708502024291
826,Random Forest,credit,500,0.8,0.5714285714285714,0.6991260923845194,0.7931873479318735,0.7413090385998562
827,Neural Net,credit,500,0.8,0.6461538461538462,0.663107752956636,0.6175548589341693,0.6673680802848818
828,AdaBoost,credit,500,0.8,0.6744186046511628,0.7347687790555419,0.7317073170731707,0.7435415688116487
829,Naive Bayes,credit,500,0.8,0.5625,0.481651376146789,0.4835164835164835,0.4865529970117771
830,QDA,credit,500,0.8,0.5454545454545454,0.5526878185106033,0.5140845070422535,0.5506099571381471
831,XGB,credit,500,0.8,0.5822784810126582,0.710131932880748,1.0,0.723466053491468
832,Nearest Neighbors,credit,500,1.0,0.5686274509803921,0.531595019967113,0.7613412228796844,0.5222037520778913
833,Decision Tree,credit,500,1.0,0.7446808510638298,0.7296687640983023,0.8371212121212122,0.7137361393980538
834,Random Forest,credit,500,1.0,0.6741573033707865,0.7386248736097067,0.8240165631469979,0.7432865237743287
835,Neural Net,credit,500,1.0,0.04,0.04284727021423635,0.6702557200538358,0.6674714308707549
836,AdaBoost,credit,500,1.0,0.7252747252747253,0.7264246091780131,0.8008048289738431,0.742196807243269
837,Naive Bayes,credit,500,1.0,0.6153846153846154,0.6539797613653526,0.654911838790932,0.6417407293901318
838,QDA,credit,500,1.0,0.74,0.7433149046598218,0.7552182163187856,0.7517006802721088
839,XGB,credit,500,1.0,0.717391304347826,0.7334228843570644,1.0,0.7331945634872046
840,Nearest Neighbors,credit,1000,0.2,0.17647058823529413,0.13179095228258625,0.6029411764705882,0.42668167745567126
841,Decision Tree,credit,1000,0.2,0.358974358974359,0.5049102607517778,0.5714285714285714,0.6354817275747509
842,Random Forest,credit,1000,0.2,0.14814814814814814,0.34865231723870466,0.5830258302583026,0.7141414141414142
843,Neural Net,credit,1000,0.2,0.0,0.022150438394093218,0.2915451895043732,0.668504256181597
844,AdaBoost,credit,1000,0.2,0.3125,0.5404498153742867,0.48562300319488816,0.7290299486934734
845,Naive Bayes,credit,1000,0.2,0.4,0.7526993355481728,0.3050314465408805,0.6722362869198312
846,QDA,credit,1000,0.2,0.4222222222222222,0.7507931634428411,0.3106796116504854,0.6731874731874732
847,XGB,credit,1000,0.2,0.46153846153846156,0.5079095084197993,0.9950248756218906,0.5942446043165468
848,Nearest Neighbors,credit,1000,0.4,0.21875,0.3311973018549747,0.6782608695652174,0.4804184549356223
849,Decision Tree,credit,1000,0.4,0.38095238095238093,0.6584421173432793,0.6958333333333333,0.7066307805236115
850,Random Forest,credit,1000,0.4,0.2909090909090909,0.5597772682607272,0.7061310782241015,0.7460184409052808
851,Neural Net,credit,1000,0.4,0.05128205128205128,0.11428571428571428,0.14545454545454545,0.16976241900647948
852,AdaBoost,credit,1000,0.4,0.3728813559322034,0.6522129186602871,0.636734693877551,0.7358490566037735
853,Naive Bayes,credit,1000,0.4,0.40816326530612246,0.49269311064718163,0.6351706036745407,0.7071672354948806
854,QDA,credit,1000,0.4,0.39285714285714285,0.5882352941176471,0.5529411764705883,0.7177288749166428
855,XGB,credit,1000,0.4,0.463768115942029,0.6696010222916371,0.9826302729528535,0.7086193745232647
856,Nearest Neighbors,credit,1000,0.6,0.3008849557522124,0.48661866594212744,0.7151702786377709,0.5254691689008043
857,Decision Tree,credit,1000,0.6,0.6391752577319587,0.6583476764199656,0.7512355848434926,0.7045985970381917
858,Random Forest,credit,1000,0.6,0.5333333333333333,0.6487444608567208,0.7479935794542536,0.7322363500373972
859,Neural Net,credit,1000,0.6,0.5327102803738317,0.6685855920684417,0.0694006309148265,0.07165532879818594
860,AdaBoost,credit,1000,0.6,0.5567010309278351,0.7072970757037442,0.7078825347758887,0.7456277891689784
861,Naive Bayes,credit,1000,0.6,0.4634146341463415,0.4876076639128142,0.5129411764705882,0.4955411785277146
862,QDA,credit,1000,0.6,0.5714285714285714,0.6348039215686274,0.6147540983606558,0.613163613784539
863,XGB,credit,1000,0.6,0.6666666666666666,0.6840220385674931,0.9899328859060402,0.6995768688293371
864,Nearest Neighbors,credit,1000,0.8,0.4217687074829932,0.4868249412992434,0.788627935723115,0.5209603184475681
865,Decision Tree,credit,1000,0.8,0.582089552238806,0.6413879949629215,0.7850707850707851,0.7122978563369687
866,Random Forest,credit,1000,0.8,0.7027027027027027,0.707499332799573,0.7903614457831325,0.7545063379462729
867,Neural Net,credit,1000,0.8,0.6307692307692307,0.6682816537467701,0.6170542635658914,0.6693969324660725
868,AdaBoost,credit,1000,0.8,0.7468354430379747,0.7298433320596103,0.7645631067961165,0.7539906103286385
869,Naive Bayes,credit,1000,0.8,0.3300970873786408,0.4062149007862224,0.3898635477582846,0.41502417255485313
870,QDA,credit,1000,0.8,0.43243243243243246,0.49605885444035736,0.46863468634686345,0.48916299559471366
871,XGB,credit,1000,0.8,0.6993865030674846,0.7252774352651048,0.9899497487437185,0.7346255084948552
872,Nearest Neighbors,credit,1000,1.0,0.5185185185185185,0.5355100095328885,0.7553735926305015,0.5304025803368773
873,Decision Tree,credit,1000,1.0,0.7263157894736842,0.7289156626506024,0.8043264503441495,0.7527342428684181
874,Random Forest,credit,1000,1.0,0.7708333333333334,0.7573025604038947,0.7962962962962963,0.7576297351858449
875,Neural Net,credit,1000,1.0,0.04,0.03231850117096019,0.031496062992125984,0.025411764705882352
876,AdaBoost,credit,1000,1.0,0.7301587301587301,0.7506580521655899,0.7766599597585513,0.7582762225577884
877,Naive Bayes,credit,1000,1.0,0.5611510791366906,0.5510784149807725,0.5272206303724928,0.5611415297826448
878,QDA,credit,1000,1.0,0.6835443037974683,0.6811448295699698,0.6490566037735849,0.6791636625811103
879,XGB,credit,1000,1.0,0.7311827956989247,0.7525240666823197,0.9858870967741935,0.7535079513564079
880,Nearest Neighbors,credit,2000,0.2,0.13333333333333333,0.18789808917197454,0.6392523364485981,0.46347886347886347
881,Decision Tree,credit,2000,0.2,0.5396825396825397,0.4956595744680851,0.5353846153846153,0.6953388352900151
882,Random Forest,credit,2000,0.2,0.33962264150943394,0.331496062992126,0.5846702317290553,0.7196004993757803
883,Neural Net,credit,2000,0.2,0.40625,0.5120853475579263,0.4247104247104247,0.6252154315259181
884,AdaBoost,credit,2000,0.2,0.5074626865671642,0.5555189456342668,0.5149501661129569,0.7263094521372667
885,Naive Bayes,credit,2000,0.2,0.31226765799256506,0.6652518161782711,0.290346352247605,0.6646540469973891
886,QDA,credit,2000,0.2,0.3106060606060606,0.6639113903124484,0.29311621021465584,0.6639317361339022
887,XGB,credit,2000,0.2,0.42424242424242425,0.5200469719845664,0.9660194174757282,0.6410822749861955
888,Nearest Neighbors,credit,2000,0.4,0.3472222222222222,0.3400717313335507,0.7145922746781116,0.47614053487152597
889,Decision Tree,credit,2000,0.4,0.460431654676259,0.6266510126210743,0.6194029850746269,0.7331436077057794
890,Random Forest,credit,2000,0.4,0.3888888888888889,0.5202391118701964,0.6757369614512472,0.7406864541346037
891,Neural Net,credit,2000,0.4,0.044444444444444446,0.10030796304443466,0.141280353200883,0.20900523560209425
892,AdaBoost,credit,2000,0.4,0.5714285714285714,0.6546900309232808,0.6306878306878307,0.7310804378867206
893,Naive Bayes,credit,2000,0.4,0.4406779661016949,0.6651087832393231,0.4490950226244344,0.6655391801562374
894,QDA,credit,2000,0.4,0.4463768115942029,0.6704554680522855,0.4511363636363636,0.6679044236357765
895,XGB,credit,2000,0.4,0.5921052631578947,0.6476949345475241,0.9482758620689655,0.688574703859381
896,Nearest Neighbors,credit,2000,0.6,0.39814814814814814,0.41969140337986777,0.7286470143613001,0.5080726538849647
897,Decision Tree,credit,2000,0.6,0.6422018348623854,0.6864430274466315,0.7158671586715867,0.7453070683661646
898,Random Forest,credit,2000,0.6,0.6122448979591837,0.6542332741267022,0.7280197206244864,0.7460629921259843
899,Neural Net,credit,2000,0.6,0.01680672268907563,0.02495291902071563,0.5494707777266452,0.6691990624747434
900,AdaBoost,credit,2000,0.6,0.6543778801843319,0.7019721417735485,0.700955180014695,0.7547430148327009
901,Naive Bayes,credit,2000,0.6,0.5621621621621622,0.5785737334624073,0.5748633879781421,0.5943545829368855
902,QDA,credit,2000,0.6,0.6439024390243903,0.6772106398274622,0.6473429951690821,0.6844570617459191
903,XGB,credit,2000,0.6,0.6306306306306306,0.7068551613763671,0.9518987341772152,0.7329573320255027
904,Nearest Neighbors,credit,2000,0.8,0.5047923322683706,0.5145379023883697,0.7605804111245466,0.532435129740519
905,Decision Tree,credit,2000,0.8,0.7043189368770764,0.7080921137270038,0.7564026206075045,0.7475310793540142
906,Random Forest,credit,2000,0.8,0.6911764705882353,0.712043301759134,0.7612412919569348,0.7457416386920304
907,Neural Net,credit,2000,0.8,0.5352112676056338,0.5629691409507923,0.16017316017316016,0.16762767710049423
908,AdaBoost,credit,2000,0.8,0.7247386759581882,0.7268143823802574,0.7548543689320388,0.7575576532441152
909,Naive Bayes,credit,2000,0.8,0.6003976143141153,0.668792934249264,0.6237288135593221,0.6375525455394675
910,QDA,credit,2000,0.8,0.6666666666666666,0.7079136690647482,0.6908841672378341,0.7119936875328774
911,XGB,credit,2000,0.8,0.7533333333333333,0.7309451219512195,0.9586250795671547,0.7411490873453387
912,Nearest Neighbors,credit,2000,1.0,0.48186528497409326,0.5558405222662626,0.7717717717717718,0.5523560209424084
913,Decision Tree,credit,2000,1.0,0.7326732673267327,0.7396061269146609,0.7998124706985467,0.7458469883602667
914,Random Forest,credit,2000,1.0,0.7376623376623377,0.747903305377405,0.7560843699296917,0.73827923750644
915,Neural Net,credit,2000,1.0,0.0,0.03464419475655431,0.2422145328719723,0.25349219391947414
916,AdaBoost,credit,2000,1.0,0.7487179487179487,0.7580188679245283,0.7741283476503285,0.7493039583585522
917,Naive Bayes,credit,2000,1.0,0.7038123167155426,0.7125016785282664,0.7411290322580645,0.731660601417353
918,QDA,credit,2000,1.0,0.6618444846292948,0.6840555321834245,0.676200204290092,0.6701307136478039
919,XGB,credit,2000,1.0,0.7538461538461538,0.7477064220183486,0.9531090723751274,0.7456172612480079
920,Nearest Neighbors,credit,3000,0.2,0.11428571428571428,0.1896898912605719,0.6787878787878788,0.4462531574515857
921,Decision Tree,credit,3000,0.2,0.4528301886792453,0.5001725923369003,0.5450180072028812,0.6945010183299389
922,Random Forest,credit,3000,0.2,0.20930232558139536,0.34035087719298246,0.5351170568561873,0.7446249402771142
923,Neural Net,credit,3000,0.2,0.027777777777777776,0.024022609514837492,0.05161290322580645,0.056878612716763005
