,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_bn_mix_on_disbalanced,f1_test_bn_mix_on_population
2592,Nearest Neighbors,eye_movements,100,0.1,0.0,0.0803921568627451,0.47058823529411764,0.33696799155821316
2593,Decision Tree,eye_movements,100,0.1,0.0,0.2708333333333333,0.9090909090909091,0.31146359048305694
2594,Random Forest,eye_movements,100,0.1,0.0,0.016815554387808723,0.9090909090909091,0.22807739810621655
2595,Neural Net,eye_movements,100,0.1,0.0,0.2437831227068895,0.47058823529411764,0.3920287487749102
2596,AdaBoost,eye_movements,100,0.1,0.0,0.18375499334221038,1.0,0.21247892074198987
2597,Naive Bayes,eye_movements,100,0.1,0.0,0.45758661887694146,0.37037037037037035,0.4374255065554231
2598,QDA,eye_movements,100,0.1,0.0,0.0,1.0,0.05717151454363089
2599,XGB,eye_movements,100,0.1,0.0,0.07877892663712457,1.0,0.22525879917184266
2600,Nearest Neighbors,eye_movements,100,0.2,0.0,0.08119864668922185,0.4,0.3458172908645432
2601,Decision Tree,eye_movements,100,0.2,0.0,0.45141822570911283,1.0,0.37611091361535726
2602,Random Forest,eye_movements,100,0.2,0.0,0.028081123244929798,0.7777777777777778,0.16003616636528029
2603,Neural Net,eye_movements,100,0.2,0.6666666666666666,0.29988465974625145,0.7692307692307693,0.47456630402822697
2604,AdaBoost,eye_movements,100,0.2,0.0,0.3065049614112459,1.0,0.36025732666190136
2605,Naive Bayes,eye_movements,100,0.2,0.5714285714285714,0.5447527141133897,0.3902439024390244,0.5517241379310345
2606,QDA,eye_movements,100,0.2,0.0,0.0,0.5555555555555556,0.4564072557050907
2607,XGB,eye_movements,100,0.2,0.0,0.2877482203072312,1.0,0.28958575300038714
2608,Nearest Neighbors,eye_movements,100,0.3,0.0,0.1,0.37037037037037035,0.2244814965433103
2609,Decision Tree,eye_movements,100,0.3,0.2857142857142857,0.2953682611996963,0.9333333333333333,0.4113244386592906
2610,Random Forest,eye_movements,100,0.3,0.0,0.14585232452142205,0.8461538461538461,0.20303687635574838
2611,Neural Net,eye_movements,100,0.3,0.25,0.3559322033898305,0.6451612903225806,0.4001311905542801
2612,AdaBoost,eye_movements,100,0.3,0.0,0.23288232882328824,1.0,0.35323923271806007
2613,Naive Bayes,eye_movements,100,0.3,0.0,0.4454329774614472,0.10526315789473684,0.18126094570928197
2614,QDA,eye_movements,100,0.3,0.0,0.0,0.75,0.13388734995383195
2615,XGB,eye_movements,100,0.3,0.0,0.2427506213753107,1.0,0.33842713380544165
2616,Nearest Neighbors,eye_movements,100,0.4,0.25,0.26480836236933797,0.65,0.3833824010467779
2617,Decision Tree,eye_movements,100,0.4,0.0,0.2597402597402597,0.8648648648648649,0.4424019607843137
2618,Random Forest,eye_movements,100,0.4,0.0,0.09547004383828543,0.9230769230769231,0.29228998849252014
2619,Neural Net,eye_movements,100,0.4,0.0,0.17708333333333334,0.6875,0.3170559094125973
2620,AdaBoost,eye_movements,100,0.4,0.0,0.2297979797979798,1.0,0.40271646859083193
2621,Naive Bayes,eye_movements,100,0.4,0.0,0.26484751203852325,0.4090909090909091,0.36450187011220675
2622,QDA,eye_movements,100,0.4,0.0,0.0,0.95,0.38317107093184977
2623,XGB,eye_movements,100,0.4,0.0,0.24979854955680902,1.0,0.3691538736165655
2624,Nearest Neighbors,eye_movements,100,0.5,0.4444444444444444,0.3920563741191544,0.64,0.4353460972017673
2625,Decision Tree,eye_movements,100,0.5,0.5,0.45809722636444977,0.9411764705882353,0.43108682452944747
2626,Random Forest,eye_movements,100,0.5,0.2857142857142857,0.23753546817997567,0.8695652173913043,0.23318385650224216
2627,Neural Net,eye_movements,100,0.5,0.4444444444444444,0.5172769468798349,0.6111111111111112,0.26348709929632524
2628,AdaBoost,eye_movements,100,0.5,0.25,0.37697052775873885,1.0,0.38606965174129354
2629,Naive Bayes,eye_movements,100,0.5,0.5,0.6008618920582803,0.5783132530120482,0.611166700020012
2630,QDA,eye_movements,100,0.5,0.0,0.0,0.7575757575757576,0.5585292064230859
2631,XGB,eye_movements,100,0.5,0.4444444444444444,0.3399715504978663,1.0,0.3791566678093932
2632,Nearest Neighbors,eye_movements,100,0.6,0.18181818181818182,0.3461265103056148,0.7213114754098361,0.42574257425742573
2633,Decision Tree,eye_movements,100,0.6,0.375,0.4717458532471184,0.9310344827586207,0.451925820256776
2634,Random Forest,eye_movements,100,0.6,0.0,0.22660098522167488,0.7931034482758621,0.3725752508361204
2635,Neural Net,eye_movements,100,0.6,0.3076923076923077,0.5107724645296899,0.4878048780487805,0.3724045545880777
2636,AdaBoost,eye_movements,100,0.6,0.3076923076923077,0.37809303860112176,0.9,0.4340071343638526
2637,Naive Bayes,eye_movements,100,0.6,0.3333333333333333,0.3460490463215259,0.5396825396825397,0.4533715925394548
2638,QDA,eye_movements,100,0.6,0.0,0.037987679671457907,0.9180327868852459,0.4524726088244004
2639,XGB,eye_movements,100,0.6,0.0,0.36655290102389076,1.0,0.5022733351163413
2640,Nearest Neighbors,eye_movements,100,0.7,0.5333333333333333,0.4124154886293792,0.7142857142857143,0.4351122776319627
2641,Decision Tree,eye_movements,100,0.7,0.75,0.4627426424546024,0.9444444444444444,0.4582115721800117
2642,Random Forest,eye_movements,100,0.7,0.5454545454545454,0.3208020050125313,0.8732394366197183,0.46395881006864986
2643,Neural Net,eye_movements,100,0.7,0.631578947368421,0.5403885480572597,0.7796610169491526,0.3955395211544769
2644,AdaBoost,eye_movements,100,0.7,0.8,0.46015503875968994,0.9705882352941176,0.4751709782931906
2645,Naive Bayes,eye_movements,100,0.7,0.75,0.4793875147232038,0.4666666666666667,0.41707080504364696
2646,QDA,eye_movements,100,0.7,0.3333333333333333,0.3898750821827745,0.8955223880597015,0.4591044776119403
2647,XGB,eye_movements,100,0.7,0.8571428571428571,0.4373196537351715,1.0,0.47832411987198137
2648,Nearest Neighbors,eye_movements,100,0.8,0.46153846153846156,0.4292565947242206,0.6835443037974683,0.4748401445649152
2649,Decision Tree,eye_movements,100,0.8,0.15384615384615385,0.47533632286995514,0.8809523809523809,0.4929848693259972
2650,Random Forest,eye_movements,100,0.8,0.3076923076923077,0.36163836163836166,0.8717948717948718,0.42422434367541767
2651,Neural Net,eye_movements,100,0.8,0.13333333333333333,0.5238341968911917,0.7835051546391752,0.5736101169172035
2652,AdaBoost,eye_movements,100,0.8,0.25,0.4145206329506671,0.8470588235294118,0.4924958310172318
2653,Naive Bayes,eye_movements,100,0.8,0.4,0.3885480572597137,0.46153846153846156,0.36028880866425994
2654,QDA,eye_movements,100,0.8,0.15384615384615385,0.364,0.7397260273972602,0.4406060606060606
2655,XGB,eye_movements,100,0.8,0.16666666666666666,0.4069319640564827,1.0,0.4876010030649206
2656,Nearest Neighbors,eye_movements,100,0.9,0.2222222222222222,0.4998643147896879,0.6881720430107527,0.5112179487179487
2657,Decision Tree,eye_movements,100,0.9,0.5833333333333334,0.5912890453145623,0.8636363636363636,0.5052685684913903
2658,Random Forest,eye_movements,100,0.9,0.42857142857142855,0.5149389451805664,0.8913043478260869,0.547945205479452
2659,Neural Net,eye_movements,100,0.9,0.5833333333333334,0.6008320560543026,0.7628865979381443,0.56
2660,AdaBoost,eye_movements,100,0.9,0.3333333333333333,0.5161637931034483,0.851063829787234,0.5297297297297298
2661,Naive Bayes,eye_movements,100,0.9,0.5384615384615384,0.5980024968789014,0.6542056074766355,0.5807291666666666
2662,QDA,eye_movements,100,0.9,0.5384615384615384,0.5687903970452447,0.819047619047619,0.5673693858845096
2663,XGB,eye_movements,100,0.9,0.23529411764705882,0.4991735537190083,1.0,0.5307125307125307
2664,Nearest Neighbors,eye_movements,100,1.0,0.47058823529411764,0.5038208168642951,0.6534653465346535,0.5243464889800102
2665,Decision Tree,eye_movements,100,1.0,0.47619047619047616,0.5395325708602685,0.9320388349514563,0.5542046605876393
2666,Random Forest,eye_movements,100,1.0,0.35294117647058826,0.5711597271230299,0.9215686274509803,0.4971506105834464
2667,Neural Net,eye_movements,100,1.0,0.5454545454545454,0.5958480565371025,0.7863247863247863,0.5926768251080282
2668,AdaBoost,eye_movements,100,1.0,0.4444444444444444,0.5276732939279957,0.9615384615384616,0.5534132360604481
2669,Naive Bayes,eye_movements,100,1.0,0.47058823529411764,0.4946297343131713,0.7037037037037037,0.5612998522895125
2670,QDA,eye_movements,100,1.0,0.6,0.5726335520149953,0.8543689320388349,0.5225603357817419
2671,XGB,eye_movements,100,1.0,0.5555555555555556,0.5691542288557214,1.0,0.5480484522207267
2672,Nearest Neighbors,eye_movements,200,0.1,0.0,0.01262493424513414,0.5185185185185185,0.3178265723855601
2673,Decision Tree,eye_movements,200,0.1,0.6666666666666666,0.10380952380952381,0.6666666666666666,0.13640552995391705
2674,Random Forest,eye_movements,200,0.1,0.0,0.0,0.6666666666666666,0.057459677419354836
2675,Neural Net,eye_movements,200,0.1,0.0,0.2485391507596416,0.5,0.30178639300646143
2676,AdaBoost,eye_movements,200,0.1,0.2857142857142857,0.04895461499235084,1.0,0.14338919925512103
2677,Naive Bayes,eye_movements,200,0.1,0.6666666666666666,0.19110523998238663,0.32432432432432434,0.3121732636295743
2678,QDA,eye_movements,200,0.1,0.0,0.0,0.5294117647058824,0.33234859675036926
2679,XGB,eye_movements,200,0.1,0.0,0.027168234064785787,1.0,0.11009174311926606
2680,Nearest Neighbors,eye_movements,200,0.2,0.0,0.10028929604628736,0.6829268292682927,0.40934155043788517
2681,Decision Tree,eye_movements,200,0.2,0.5,0.2889674126423243,0.5517241379310345,0.216857263871241
2682,Random Forest,eye_movements,200,0.2,0.0,0.033968090581574885,0.6470588235294118,0.25373737373737376
2683,Neural Net,eye_movements,200,0.2,0.13333333333333333,0.47563466588853226,0.4307692307692308,0.5128346674027049
2684,AdaBoost,eye_movements,200,0.2,0.0,0.1485557083906465,0.6285714285714286,0.33206974981046244
2685,Naive Bayes,eye_movements,200,0.2,0.0,0.31135531135531136,0.4583333333333333,0.37259699405802166
2686,QDA,eye_movements,200,0.2,0.0,0.0,0.5641025641025641,0.36529041287613717
2687,XGB,eye_movements,200,0.2,0.0,0.11529299666507861,1.0,0.32057597574838953
2688,Nearest Neighbors,eye_movements,200,0.3,0.0,0.18070711479703186,0.5901639344262295,0.31841526045487895
2689,Decision Tree,eye_movements,200,0.3,0.5333333333333333,0.3724381625441696,0.8,0.3423091110291405
2690,Random Forest,eye_movements,200,0.3,0.0,0.05861546235472461,0.75,0.19043552519214346
2691,Neural Net,eye_movements,200,0.3,0.0,0.12982126058325494,0.6222222222222222,0.2254575707154742
2692,AdaBoost,eye_movements,200,0.3,0.2,0.22562792677735208,0.8275862068965517,0.3523354174328797
2693,Naive Bayes,eye_movements,200,0.3,0.0,0.3880896620943459,0.5,0.49707439398161046
2694,QDA,eye_movements,200,0.3,0.0,0.12304779933743493,0.6376811594202898,0.40482999682237053
2695,XGB,eye_movements,200,0.3,0.36363636363636365,0.23813488759367193,1.0,0.29285165257494233
2696,Nearest Neighbors,eye_movements,200,0.4,0.25,0.21422594142259413,0.6666666666666666,0.42771274913002216
2697,Decision Tree,eye_movements,200,0.4,0.47058823529411764,0.3490909090909091,0.8888888888888888,0.4052750080411708
2698,Random Forest,eye_movements,200,0.4,0.15384615384615385,0.058704453441295545,0.7894736842105263,0.3545745817016732
2699,Neural Net,eye_movements,200,0.4,0.4,0.1669642857142857,0.5901639344262295,0.5652818991097923
2700,AdaBoost,eye_movements,200,0.4,0.4,0.26677645121449156,0.7435897435897436,0.4454428754813864
2701,Naive Bayes,eye_movements,200,0.4,0.36363636363636365,0.49016892827471614,0.5211267605633803,0.6053035283804514
2702,QDA,eye_movements,200,0.4,0.15384615384615385,0.12488174077578051,0.7272727272727273,0.4874141876430206
2703,XGB,eye_movements,200,0.4,0.4,0.2805872756933116,1.0,0.434386193422338
2704,Nearest Neighbors,eye_movements,200,0.5,0.14285714285714285,0.2863849765258216,0.7311827956989247,0.363382250174703
2705,Decision Tree,eye_movements,200,0.5,0.47058823529411764,0.422069825436409,0.8865979381443299,0.4221954161640531
2706,Random Forest,eye_movements,200,0.5,0.3076923076923077,0.1910161360662887,0.7380952380952381,0.3363021018881368
2707,Neural Net,eye_movements,200,0.5,0.4444444444444444,0.5273457099849473,0.651685393258427,0.4108503505028955
2708,AdaBoost,eye_movements,200,0.5,0.4444444444444444,0.38438236284079436,0.8125,0.4294322867110688
2709,Naive Bayes,eye_movements,200,0.5,0.5263157894736842,0.48296703296703297,0.5692307692307692,0.5529355149181906
2710,QDA,eye_movements,200,0.5,0.25,0.2918095238095238,0.7311827956989247,0.33870390261367705
2711,XGB,eye_movements,200,0.5,0.42857142857142855,0.3347670250896057,1.0,0.4166404034037189
2712,Nearest Neighbors,eye_movements,200,0.6,0.5384615384615384,0.32796276405298963,0.7833333333333333,0.3983214977404777
2713,Decision Tree,eye_movements,200,0.6,0.36363636363636365,0.3295046661880833,0.7843137254901961,0.39986445272788884
2714,Random Forest,eye_movements,200,0.6,0.0,0.1629162916291629,0.8148148148148148,0.4357901512713228
2715,Neural Net,eye_movements,200,0.6,0.6451612903225806,0.5502162421912542,0.691358024691358,0.5856303660189788
2716,AdaBoost,eye_movements,200,0.6,0.6666666666666666,0.36025280898876405,0.8099173553719008,0.48749623380536306
2717,Naive Bayes,eye_movements,200,0.6,0.19047619047619047,0.26257861635220126,0.5828571428571429,0.5672200140285246
2718,QDA,eye_movements,200,0.6,0.46153846153846156,0.2951200619674671,0.7058823529411765,0.5034629728289824
2719,XGB,eye_movements,200,0.6,0.5,0.34221902017291067,1.0,0.47596297402209614
2720,Nearest Neighbors,eye_movements,200,0.7,0.5882352941176471,0.37900297127764937,0.7552447552447552,0.459717008374242
2721,Decision Tree,eye_movements,200,0.7,0.6666666666666666,0.4456859093730602,0.78125,0.37951411687458964
2722,Random Forest,eye_movements,200,0.7,0.38095238095238093,0.2402303578774167,0.8201438848920863,0.46323310509080085
2723,Neural Net,eye_movements,200,0.7,0.5454545454545454,0.5362427890644595,0.7068965517241379,0.35649756775538566
2724,AdaBoost,eye_movements,200,0.7,0.5,0.3608605135322693,0.75,0.4423076923076923
2725,Naive Bayes,eye_movements,200,0.7,0.3076923076923077,0.3692201518288475,0.5277777777777778,0.48040082522841143
2726,QDA,eye_movements,200,0.7,0.3448275862068966,0.4168500471549827,0.723404255319149,0.46952988972722
2727,XGB,eye_movements,200,0.7,0.5185185185185185,0.3838926174496644,1.0,0.4543869843114468
2728,Nearest Neighbors,eye_movements,200,0.8,0.48484848484848486,0.4371276262151145,0.7329192546583851,0.4994438264738598
2729,Decision Tree,eye_movements,200,0.8,0.18181818181818182,0.25624496373892025,0.762589928057554,0.42701525054466233
2730,Random Forest,eye_movements,200,0.8,0.14285714285714285,0.3565340909090909,0.7972972972972973,0.4348351980647112
2731,Neural Net,eye_movements,200,0.8,0.09090909090909091,0.14622859787135586,0.6612903225806451,0.340703153316419
2732,AdaBoost,eye_movements,200,0.8,0.27586206896551724,0.4039344262295082,0.7837837837837838,0.4722140546897971
2733,Naive Bayes,eye_movements,200,0.8,0.631578947368421,0.4527761877504293,0.5513513513513514,0.5264758044084115
2734,QDA,eye_movements,200,0.8,0.42424242424242425,0.42203491872366045,0.7570621468926554,0.4941623676350801
2735,XGB,eye_movements,200,0.8,0.5454545454545454,0.42488038277511964,1.0,0.48493382145874403
2736,Nearest Neighbors,eye_movements,200,0.9,0.5,0.4766146993318486,0.7209302325581395,0.5136698212407992
2737,Decision Tree,eye_movements,200,0.9,0.3157894736842105,0.5614203454894434,0.7314285714285714,0.46535211267605636
2738,Random Forest,eye_movements,200,0.9,0.4666666666666667,0.4684317718940937,0.8314606741573034,0.4706849315068493
2739,Neural Net,eye_movements,200,0.9,0.2962962962962963,0.2655145326001571,0.46875,0.35549431622459526
2740,AdaBoost,eye_movements,200,0.9,0.3,0.5041610738255033,0.7796610169491526,0.49635036496350365
2741,Naive Bayes,eye_movements,200,0.9,0.6037735849056604,0.5990614160375434,0.6532258064516129,0.6313318990807745
2742,QDA,eye_movements,200,0.9,0.6363636363636364,0.578675645342312,0.7853881278538812,0.6006855184233076
2743,XGB,eye_movements,200,0.9,0.4,0.5139879319802523,1.0,0.48733821046707937
2744,Nearest Neighbors,eye_movements,200,1.0,0.43902439024390244,0.5061118335500651,0.7557603686635944,0.5100775193798449
2745,Decision Tree,eye_movements,200,1.0,0.4,0.5057534246575343,0.7861271676300579,0.4014313597918022
2746,Random Forest,eye_movements,200,1.0,0.4864864864864865,0.5020330712930333,0.8556701030927835,0.47940282001658835
2747,Neural Net,eye_movements,200,1.0,0.5882352941176471,0.5992167101827677,0.7734375,0.5982494529540482
2748,AdaBoost,eye_movements,200,1.0,0.43243243243243246,0.5077720207253886,0.7362637362637363,0.4566835367668949
2749,Naive Bayes,eye_movements,200,1.0,0.25,0.42883323152107516,0.4675324675324675,0.35496957403651114
2750,QDA,eye_movements,200,1.0,0.4878048780487805,0.5423151750972762,0.7875647668393783,0.5022468939994713
2751,XGB,eye_movements,200,1.0,0.3888888888888889,0.5194451998912156,1.0,0.5095119933829612
2752,Nearest Neighbors,eye_movements,300,0.1,0.0,0.02982005141388175,0.5,0.2898876404494382
2753,Decision Tree,eye_movements,300,0.1,0.0,0.15370866845397677,0.36363636363636365,0.30986964618249535
2754,Random Forest,eye_movements,300,0.1,0.0,0.0,0.56,0.12677388836329234
2755,Neural Net,eye_movements,300,0.1,0.0,0.05873417721518987,0.2857142857142857,0.1466544454628781
2756,AdaBoost,eye_movements,300,0.1,0.0,0.05446293494704992,0.5714285714285714,0.1742957746478873
